# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 eQFermi
# 5 hQFermi
# 6 eDensity
# 7 hDensity
# 8 eMobility
# 9 hMobility
# 10 ElField_x
# 11 ElField_y
# 12 ElField_z
# 13 Polarization_x
# 14 Polarization_y
# 15 Polarization_z
# 16 eCurrentDensity_x
# 17 eCurrentDensity_y
# 18 eCurrentDensity_z
# 19 hCurrentDensity_x
# 20 hCurrentDensity_y
# 21 hCurrentDensity_z
# x Ec Ev eQFermi hQFermi eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z 
1549.24 0.179921 -3.68978 -0.00138781 -3.44758 2.3927e+15 2.06939e+15 1260 162.8 366374 0 0 -0.04184 0 0 -257.754 0 0 -15.2259 0 0 
1549.29 0.181946 -3.68776 -0.00139087 -3.44758 2.21221e+15 2.23814e+15 1260 162.8 369427 0 0 -0.04184 0 0 -257.459 0 0 -15.5208 0 0 
1549.35 0.183988 -3.68572 -0.00139416 -3.44758 2.04398e+15 2.42222e+15 1260 162.8 372482 0 0 -0.04184 0 0 -257.164 0 0 -15.8156 0 0 
1549.4 0.186047 -3.68366 -0.00139773 -3.44758 1.8873e+15 2.62314e+15 1260 162.8 375538 0 0 -0.04184 0 0 -256.871 0 0 -16.1085 0 0 
1549.46 0.188122 -3.68158 -0.00140159 -3.44758 1.74147e+15 2.84256e+15 1260 162.8 378595 0 0 -0.04184 0 0 -256.582 0 0 -16.3975 0 0 
1549.51 0.190215 -3.67949 -0.00140576 -3.44759 1.60584e+15 3.08233e+15 1260 162.8 381654 0 0 -0.04184 0 0 -256.299 0 0 -16.6809 0 0 
1549.57 0.192324 -3.67738 -0.00141029 -3.44759 1.47979e+15 3.34449e+15 1260 162.8 384713 0 0 -0.04184 0 0 -256.023 0 0 -16.9573 0 0 
1549.62 0.19445 -3.67525 -0.0014152 -3.44759 1.36272e+15 3.63131e+15 1260 162.8 387774 0 0 -0.04184 0 0 -255.755 0 0 -17.2249 0 0 
1549.68 0.196593 -3.67311 -0.00142053 -3.44759 1.25407e+15 3.94528e+15 1260 162.8 390836 0 0 -0.04184 0 0 -255.497 0 0 -17.4828 0 0 
1549.73 0.198753 -3.67095 -0.00142631 -3.44759 1.15332e+15 4.28918e+15 1260 162.8 393899 0 0 -0.04184 0 0 -255.25 0 0 -17.7297 0 0 
1549.79 0.200929 -3.66877 -0.0014326 -3.44759 1.05994e+15 4.66609e+15 1260 162.8 396963 0 0 -0.04184 0 0 -255.015 0 0 -17.965 0 0 
1549.84 0.203123 -3.66658 -0.00143944 -3.44759 9.73468e+14 5.07942e+15 1260 162.8 400028 0 0 -0.04184 0 0 -254.792 0 0 -18.1881 0 0 
1549.9 0.205333 -3.66437 -0.00144687 -3.44759 8.93445e+14 5.53296e+15 1260 162.8 403095 0 0 -0.04184 0 0 -254.581 0 0 -18.3986 0 0 
1549.95 0.207561 -3.66214 -0.00145498 -3.44759 8.19443e+14 6.03092e+15 1260 162.8 406162 0 0 -0.04184 0 0 -254.383 0 0 -18.5965 0 0 
1550.01 0.209805 -3.6599 -0.00146381 -3.44759 7.51058e+14 6.57797e+15 1260 162.8 409230 0 0 -0.04184 0 0 -254.198 0 0 -18.7817 0 0 
1550.06 0.212066 -3.65764 -0.00147344 -3.44759 6.87909e+14 7.17932e+15 1260 162.8 412299 0 0 -0.04184 0 0 -254.025 0 0 -18.9545 0 0 
1550.12 0.214344 -3.65536 -0.00148395 -3.44759 6.29635e+14 7.84074e+15 1260 162.8 415370 0 0 -0.04184 0 0 -253.865 0 0 -19.1152 0 0 
1550.17 0.216639 -3.65306 -0.00149543 -3.44759 5.759e+14 8.56868e+15 1260 162.8 418441 0 0 -0.04184 0 0 -253.716 0 0 -19.2641 0 0 
1550.23 0.218951 -3.65075 -0.00150798 -3.4476 5.26384e+14 9.37031e+15 1260 162.8 421514 0 0 -0.04184 0 0 -253.578 0 0 -19.4019 0 0 
1550.28 0.221279 -3.64842 -0.0015217 -3.4476 4.80788e+14 1.02536e+16 1260 162.8 424587 0 0 -0.04184 0 0 -253.451 0 0 -19.529 0 0 
1550.34 0.223625 -3.64608 -0.00153673 -3.4476 4.38833e+14 1.12275e+16 1260 162.8 427662 0 0 -0.04184 0 0 -253.334 0 0 -19.646 0 0 
1550.39 0.225988 -3.64372 -0.00155319 -3.4476 4.00254e+14 1.23019e+16 1260 162.8 430739 0 0 -0.04184 0 0 -253.226 0 0 -19.7536 0 0 
1550.45 0.228367 -3.64134 -0.00157124 -3.4476 3.64804e+14 1.3488e+16 1260 162.8 433817 0 0 -0.04184 0 0 -253.128 0 0 -19.8521 0 0 
1550.5 0.230764 -3.63894 -0.00159104 -3.4476 3.32254e+14 1.4798e+16 1260 162.8 436896 0 0 -0.04184 0 0 -253.037 0 0 -19.9424 0 0 
1550.56 0.233177 -3.63653 -0.00161278 -3.4476 3.02388e+14 1.62459e+16 1260 162.8 439977 0 0 -0.04184 0 0 -252.955 0 0 -20.025 0 0 
1550.61 0.235607 -3.6341 -0.00163667 -3.4476 2.75002e+14 1.78471e+16 1260 162.8 443060 0 0 -0.04184 0 0 -252.88 0 0 -20.1003 0 0 
1550.67 0.238055 -3.63165 -0.00166294 -3.4476 2.49909e+14 1.96189e+16 1260 162.8 446144 0 0 -0.04184 0 0 -252.811 0 0 -20.169 0 0 
1550.72 0.240519 -3.62918 -0.00169184 -3.4476 2.26934e+14 2.15808e+16 1260 162.8 449231 0 0 -0.04184 0 0 -252.748 0 0 -20.2316 0 0 
1550.78 0.243 -3.6267 -0.00172369 -3.4476 2.05912e+14 2.37544e+16 1260 162.8 452320 0 0 -0.04184 0 0 -252.691 0 0 -20.2885 0 0 
1550.83 0.245499 -3.6242 -0.00175878 -3.4476 1.86691e+14 2.6164e+16 1260 162.8 455411 0 0 -0.04184 0 0 -252.64 0 0 -20.3402 0 0 
1550.89 0.248014 -3.62169 -0.0017975 -3.4476 1.69128e+14 2.88369e+16 1260 162.8 458505 0 0 -0.04184 0 0 -252.593 0 0 -20.3871 0 0 
1550.94 0.250546 -3.61916 -0.00184025 -3.4476 1.53094e+14 3.18038e+16 1260 162.8 461603 0 0 -0.04184 0 0 -252.55 0 0 -20.4296 0 0 
1551 0.253096 -3.61661 -0.00188748 -3.4476 1.38464e+14 3.50988e+16 1260 162.8 463152 0 0 -0.04184 0 0 -252.53 0 0 -20.4499 0 0 
1551 0.028588 -3.4639 -0.00188748 -3.4476 6.41567e+17 7.4708e+18 1500 200 -1.03955e+06 0 0 -0.0285876 0 0 -252.122 0 0 -20.8577 0 0 
1551.06 0.0228127 -3.46967 -0.00188749 -3.4476 7.84841e+17 6.11178e+18 1500 200 -1.03688e+06 0 0 -0.0285876 0 0 -251.681 0 0 -21.2985 0 0 
1551.11 0.0170671 -3.47542 -0.0018875 -3.4476 9.55118e+17 4.98715e+18 1500 200 -1.03218e+06 0 0 -0.0285876 0 0 -250.748 0 0 -22.2314 0 0 
1551.17 0.011344 -3.48114 -0.0018875 -3.4476 1.15601e+18 4.06001e+18 1500 200 -1.02869e+06 0 0 -0.0285876 0 0 -249.718 0 0 -23.2622 0 0 
1551.22 0.00563715 -3.48685 -0.00188751 -3.4476 1.39116e+18 3.29834e+18 1500 200 -1.02628e+06 0 0 -0.0285876 0 0 -248.604 0 0 -24.3758 0 0 
1551.28 -5.90807e-05 -3.49255 -0.00188751 -3.4476 1.66411e+18 2.67453e+18 1500 200 -1.02481e+06 0 0 -0.0285876 0 0 -247.434 0 0 -25.5461 0 0 
1551.33 -0.00574967 -3.49824 -0.00188751 -3.4476 1.97818e+18 2.16501e+18 1500 200 -1.02421e+06 0 0 -0.0285876 0 0 -246.243 0 0 -26.737 0 0 
1551.39 -0.0114392 -3.50393 -0.00188751 -3.4476 2.33638e+18 1.74984e+18 1500 200 -1.02441e+06 0 0 -0.0285876 0 0 -245.072 0 0 -27.908 0 0 
1551.44 -0.017132 -3.50962 -0.00188752 -3.4476 2.74126e+18 1.41223e+18 1500 200 -1.02537e+06 0 0 -0.0285876 0 0 -243.959 0 0 -29.0206 0 0 
1551.5 -0.0228323 -3.51532 -0.00188752 -3.4476 3.19496e+18 1.13819e+18 1500 200 -1.02707e+06 0 0 -0.0285876 0 0 -242.935 0 0 -30.0447 0 0 
1551.56 -0.028544 -3.52103 -0.00188752 -3.4476 3.69908e+18 9.16099e+17 1500 200 -1.0295e+06 0 0 -0.0285876 0 0 -242.018 0 0 -30.962 0 0 
1551.61 -0.0342712 -3.52676 -0.00188752 -3.4476 4.25483e+18 7.36362e+17 1500 200 -1.03267e+06 0 0 -0.0285876 0 0 -241.215 0 0 -31.7652 0 0 
1551.67 -0.0400181 -3.5325 -0.00188752 -3.4476 4.86298e+18 5.91086e+17 1500 200 -1.03658e+06 0 0 -0.0285876 0 0 -240.524 0 0 -32.4562 0 0 
1551.72 -0.0457888 -3.53828 -0.00188752 -3.4476 5.52404e+18 4.73804e+17 1500 200 -1.04126e+06 0 0 -0.0285876 0 0 -239.937 0 0 -33.0427 0 0 
1551.78 -0.0515876 -3.54407 -0.00188753 -3.4476 6.23826e+18 3.79229e+17 1500 200 -1.04674e+06 0 0 -0.0285876 0 0 -239.444 0 0 -33.5355 0 0 
1551.83 -0.0574192 -3.54991 -0.00188753 -3.4476 7.00577e+18 3.03051e+17 1500 200 -1.05305e+06 0 0 -0.0285876 0 0 -239.033 0 0 -33.9467 0 0 
1551.89 -0.0632882 -3.55577 -0.00188753 -3.4476 7.82666e+18 2.41762e+17 1500 200 -1.06022e+06 0 0 -0.0285876 0 0 -238.692 0 0 -34.2877 0 0 
1551.94 -0.0691994 -3.56169 -0.00188753 -3.4476 8.70102e+18 1.92512e+17 1500 200 -1.0683e+06 0 0 -0.0285876 0 0 -238.411 0 0 -34.5693 0 0 
1552 -0.0751582 -3.56764 -0.00188753 -3.4476 9.62903e+18 1.52988e+17 1500 200 -1.07733e+06 0 0 -0.0285876 0 0 -238.179 0 0 -34.8011 0 0 
1552.06 -0.0811698 -3.57366 -0.00188753 -3.4476 1.0611e+19 1.21314e+17 1500 200 -1.08736e+06 0 0 -0.0285876 0 0 -237.989 0 0 -34.9913 0 0 
1552.11 -0.08724 -3.57973 -0.00188753 -3.4476 1.16475e+19 9.59687e+16 1500 200 -1.09843e+06 0 0 -0.0285876 0 0 -237.833 0 0 -35.1469 0 0 
1552.17 -0.0933746 -3.58586 -0.00188753 -3.4476 1.2739e+19 7.57231e+16 1500 200 -1.11059e+06 0 0 -0.0285876 0 0 -237.706 0 0 -35.2739 0 0 
1552.22 -0.0995798 -3.59207 -0.00188753 -3.4476 1.38867e+19 5.95813e+16 1500 200 -1.12389e+06 0 0 -0.0285876 0 0 -237.603 0 0 -35.3773 0 0 
1552.28 -0.105862 -3.59835 -0.00188753 -3.4476 1.50915e+19 4.6738e+16 1500 200 -1.13839e+06 0 0 -0.0285876 0 0 -237.519 0 0 -35.4612 0 0 
1552.33 -0.112229 -3.60471 -0.00188753 -3.4476 1.63549e+19 3.65427e+16 1500 200 -1.15413e+06 0 0 -0.0285876 0 0 -237.451 0 0 -35.5291 0 0 
1552.39 -0.118686 -3.61117 -0.00188753 -3.4476 1.76785e+19 2.84699e+16 1500 200 -1.17119e+06 0 0 -0.0285876 0 0 -237.396 0 0 -35.5839 0 0 
1552.44 -0.125242 -3.61773 -0.00188753 -3.4476 1.90643e+19 2.20956e+16 1500 200 -1.18962e+06 0 0 -0.0285876 0 0 -237.352 0 0 -35.628 0 0 
1552.5 -0.131904 -3.62439 -0.00188753 -3.4476 2.05145e+19 1.70778e+16 1500 200 -1.20947e+06 0 0 -0.0285876 0 0 -237.317 0 0 -35.6632 0 0 
1552.56 -0.13868 -3.63117 -0.00188753 -3.4476 2.20315e+19 1.3141e+16 1500 200 -1.23082e+06 0 0 -0.0285876 0 0 -237.288 0 0 -35.6914 0 0 
1552.61 -0.14558 -3.63807 -0.00188753 -3.4476 2.36183e+19 1.00637e+16 1500 200 -1.25373e+06 0 0 -0.0285876 0 0 -237.266 0 0 -35.7138 0 0 
1552.67 -0.152611 -3.6451 -0.00188753 -3.4476 2.52779e+19 7.66782e+15 1500 200 -1.27827e+06 0 0 -0.0285876 0 0 -237.248 0 0 -35.7315 0 0 
1552.72 -0.159783 -3.65227 -0.00188753 -3.4476 2.70137e+19 5.81055e+15 1500 200 -1.30452e+06 0 0 -0.0285876 0 0 -237.234 0 0 -35.7454 0 0 
1552.78 -0.167105 -3.65959 -0.00188753 -3.4476 2.88295e+19 4.37757e+15 1500 200 -1.33256e+06 0 0 -0.0285876 0 0 -237.224 0 0 -35.7563 0 0 
1552.83 -0.174589 -3.66708 -0.00188753 -3.44761 3.07295e+19 3.27756e+15 1500 200 -1.36246e+06 0 0 -0.0285876 0 0 -237.215 0 0 -35.7648 0 0 
1552.89 -0.182244 -3.67473 -0.00188753 -3.44761 3.27182e+19 2.43779e+15 1500 200 -1.39432e+06 0 0 -0.0285876 0 0 -237.208 0 0 -35.7714 0 0 
1552.94 -0.190081 -3.68257 -0.00188753 -3.44761 3.48004e+19 1.80047e+15 1500 200 -1.42822e+06 0 0 -0.0285876 0 0 -237.203 0 0 -35.7765 0 0 
1553 -0.198113 -3.6906 -0.00188753 -3.44761 3.69813e+19 1.31987e+15 1500 200 -1.4457e+06 0 0 -0.0285876 0 0 -237.201 0 0 -35.7787 0 0 
1553 0.0263949 -3.84331 -0.00188753 -3.44761 8.01115e+17 5.46184e+12 1260 162.8 31976.4 0 0 -0.04184 0 0 -237.199 0 0 -35.781 0 0 
1553.06 0.0265709 -3.84313 -0.00188754 -3.44896 7.96195e+17 5.79215e+12 1260 162.8 32127.1 0 0 -0.04184 0 0 -237.198 0 0 -35.7818 0 0 
1553.11 0.0267486 -3.84295 -0.00188755 -3.45022 7.91257e+17 6.12512e+12 1260 162.8 32433.6 0 0 -0.04184 0 0 -237.196 0 0 -35.7834 0 0 
1553.17 0.026928 -3.84278 -0.00188756 -3.45142 7.86299e+17 6.46083e+12 1260 162.8 32750.1 0 0 -0.04184 0 0 -237.195 0 0 -35.7851 0 0 
1553.22 0.0271092 -3.84259 -0.00188757 -3.45256 7.8132e+17 6.79935e+12 1260 162.8 33076.6 0 0 -0.04184 0 0 -237.193 0 0 -35.7868 0 0 
1553.28 0.0272922 -3.84241 -0.00188757 -3.45365 7.76321e+17 7.14076e+12 1260 162.8 33413.2 0 0 -0.04184 0 0 -237.191 0 0 -35.7887 0 0 
1553.33 0.027477 -3.84223 -0.00188758 -3.45468 7.71299e+17 7.48515e+12 1260 162.8 33760 0 0 -0.04184 0 0 -237.189 0 0 -35.7906 0 0 
1553.39 0.0276638 -3.84204 -0.00188759 -3.45567 7.66255e+17 7.83261e+12 1260 162.8 34117.1 0 0 -0.04184 0 0 -237.187 0 0 -35.7927 0 0 
1553.44 0.0278526 -3.84185 -0.0018876 -3.45661 7.61188e+17 8.18323e+12 1260 162.8 34484.7 0 0 -0.04184 0 0 -237.185 0 0 -35.7948 0 0 
1553.5 0.0280435 -3.84166 -0.00188761 -3.45751 7.56096e+17 8.53711e+12 1260 162.8 34862.7 0 0 -0.04184 0 0 -237.183 0 0 -35.797 0 0 
1553.55 0.0282364 -3.84147 -0.00188762 -3.45838 7.5098e+17 8.89434e+12 1260 162.8 35251.2 0 0 -0.04184 0 0 -237.181 0 0 -35.7993 0 0 
1553.61 0.0284316 -3.84127 -0.00188763 -3.45921 7.45839e+17 9.25504e+12 1260 162.8 35650.4 0 0 -0.04184 0 0 -237.178 0 0 -35.8017 0 0 
1553.66 0.0286289 -3.84107 -0.00188763 -3.46001 7.40671e+17 9.61931e+12 1260 162.8 36060.4 0 0 -0.04184 0 0 -237.176 0 0 -35.8042 0 0 
1553.72 0.0288286 -3.84087 -0.00188764 -3.46078 7.35477e+17 9.98726e+12 1260 162.8 36481.3 0 0 -0.04184 0 0 -237.173 0 0 -35.8068 0 0 
1553.77 0.0290305 -3.84067 -0.00188765 -3.46153 7.30255e+17 1.0359e+13 1260 162.8 36913.1 0 0 -0.04184 0 0 -237.17 0 0 -35.8095 0 0 
1553.83 0.0292349 -3.84047 -0.00188766 -3.46224 7.25006e+17 1.07347e+13 1260 162.8 37355.9 0 0 -0.04184 0 0 -237.168 0 0 -35.8123 0 0 
1553.88 0.0294418 -3.84026 -0.00188767 -3.46293 7.19728e+17 1.11144e+13 1260 162.8 37810 0 0 -0.04184 0 0 -237.165 0 0 -35.8152 0 0 
1553.94 0.0296512 -3.84005 -0.00188768 -3.4636 7.14422e+17 1.14984e+13 1260 162.8 38275.3 0 0 -0.04184 0 0 -237.162 0 0 -35.8182 0 0 
1553.99 0.0298632 -3.83984 -0.00188769 -3.46425 7.09086e+17 1.18866e+13 1260 162.8 38752 0 0 -0.04184 0 0 -237.159 0 0 -35.8213 0 0 
1554.05 0.0300778 -3.83963 -0.0018877 -3.46488 7.03721e+17 1.22793e+13 1260 162.8 39240.3 0 0 -0.04184 0 0 -237.155 0 0 -35.8245 0 0 
1554.1 0.0302952 -3.83941 -0.00188771 -3.46548 6.98326e+17 1.26767e+13 1260 162.8 39740.1 0 0 -0.04184 0 0 -237.152 0 0 -35.8279 0 0 
1554.16 0.0305153 -3.83919 -0.00188772 -3.46607 6.929e+17 1.30788e+13 1260 162.8 40251.7 0 0 -0.04184 0 0 -237.149 0 0 -35.8313 0 0 
1554.21 0.0307383 -3.83897 -0.00188772 -3.46664 6.87444e+17 1.34858e+13 1260 162.8 40775.2 0 0 -0.04184 0 0 -237.145 0 0 -35.8348 0 0 
1554.27 0.0309642 -3.83874 -0.00188773 -3.46719 6.81956e+17 1.3898e+13 1260 162.8 41310.7 0 0 -0.04184 0 0 -237.141 0 0 -35.8384 0 0 
1554.32 0.0311931 -3.83851 -0.00188774 -3.46773 6.76437e+17 1.43154e+13 1260 162.8 41858.3 0 0 -0.04184 0 0 -237.138 0 0 -35.8422 0 0 
1554.38 0.0314251 -3.83828 -0.00188775 -3.46825 6.70886e+17 1.47383e+13 1260 162.8 42418.2 0 0 -0.04184 0 0 -237.134 0 0 -35.846 0 0 
1554.43 0.0316601 -3.83804 -0.00188776 -3.46875 6.65304e+17 1.51669e+13 1260 162.8 42990.4 0 0 -0.04184 0 0 -237.13 0 0 -35.85 0 0 
1554.49 0.0318983 -3.83781 -0.00188777 -3.46924 6.5969e+17 1.56013e+13 1260 162.8 43575.2 0 0 -0.04184 0 0 -237.126 0 0 -35.8541 0 0 
1554.54 0.0321398 -3.83756 -0.00188778 -3.46972 6.54043e+17 1.60418e+13 1260 162.8 44172.6 0 0 -0.04184 0 0 -237.122 0 0 -35.8583 0 0 
1554.6 0.0323846 -3.83732 -0.00188779 -3.47019 6.48364e+17 1.64885e+13 1260 162.8 44782.8 0 0 -0.04184 0 0 -237.117 0 0 -35.8626 0 0 
1554.65 0.0326329 -3.83707 -0.0018878 -3.47064 6.42653e+17 1.69418e+13 1260 162.8 45406 0 0 -0.04184 0 0 -237.113 0 0 -35.8671 0 0 
1554.71 0.0328845 -3.83682 -0.00188781 -3.47108 6.3691e+17 1.74017e+13 1260 162.8 46042.2 0 0 -0.04184 0 0 -237.108 0 0 -35.8716 0 0 
1554.76 0.0331397 -3.83656 -0.00188782 -3.47151 6.31134e+17 1.78686e+13 1260 162.8 46691.6 0 0 -0.04184 0 0 -237.104 0 0 -35.8763 0 0 
1554.82 0.0333986 -3.8363 -0.00188783 -3.47193 6.25326e+17 1.83428e+13 1260 162.8 47354.5 0 0 -0.04184 0 0 -237.099 0 0 -35.8811 0 0 
1554.87 0.0336611 -3.83604 -0.00188784 -3.47234 6.19486e+17 1.88244e+13 1260 162.8 48030.8 0 0 -0.04184 0 0 -237.094 0 0 -35.886 0 0 
1554.93 0.0339273 -3.83578 -0.00188785 -3.47273 6.13613e+17 1.93137e+13 1260 162.8 48720.8 0 0 -0.04184 0 0 -237.089 0 0 -35.8911 0 0 
1554.98 0.0341975 -3.83551 -0.00188786 -3.47312 6.07709e+17 1.98111e+13 1260 162.8 49424.7 0 0 -0.04184 0 0 -237.084 0 0 -35.8963 0 0 
1555.04 0.0344715 -3.83523 -0.00188788 -3.4735 6.01773e+17 2.03168e+13 1260 162.8 50142.5 0 0 -0.04184 0 0 -237.078 0 0 -35.9016 0 0 
1555.09 0.0347495 -3.83495 -0.00188789 -3.47387 5.95805e+17 2.08311e+13 1260 162.8 50874.5 0 0 -0.04184 0 0 -237.073 0 0 -35.9071 0 0 
1555.15 0.0350316 -3.83467 -0.0018879 -3.47423 5.89807e+17 2.13544e+13 1260 162.8 51620.7 0 0 -0.04184 0 0 -237.067 0 0 -35.9127 0 0 
1555.2 0.0353178 -3.83439 -0.00188791 -3.47458 5.83777e+17 2.18869e+13 1260 162.8 52381.5 0 0 -0.04184 0 0 -237.061 0 0 -35.9184 0 0 
1555.26 0.0356082 -3.8341 -0.00188792 -3.47492 5.77717e+17 2.24291e+13 1260 162.8 53156.8 0 0 -0.04184 0 0 -237.056 0 0 -35.9243 0 0 
1555.31 0.035903 -3.8338 -0.00188793 -3.47525 5.71627e+17 2.29812e+13 1260 162.8 53947 0 0 -0.04184 0 0 -237.05 0 0 -35.9303 0 0 
1555.37 0.0362021 -3.8335 -0.00188794 -3.47558 5.65507e+17 2.35437e+13 1260 162.8 54752.1 0 0 -0.04184 0 0 -237.043 0 0 -35.9365 0 0 
1555.42 0.0365058 -3.8332 -0.00188795 -3.4759 5.59359e+17 2.41169e+13 1260 162.8 55572.4 0 0 -0.04184 0 0 -237.037 0 0 -35.9428 0 0 
1555.48 0.036814 -3.83289 -0.00188796 -3.47621 5.53181e+17 2.47013e+13 1260 162.8 56408 0 0 -0.04184 0 0 -237.031 0 0 -35.9493 0 0 
1555.53 0.0371268 -3.83258 -0.00188798 -3.47651 5.46976e+17 2.52973e+13 1260 162.8 57259.1 0 0 -0.04184 0 0 -237.024 0 0 -35.9559 0 0 
1555.59 0.0374443 -3.83226 -0.00188799 -3.47681 5.40743e+17 2.59053e+13 1260 162.8 58125.8 0 0 -0.04184 0 0 -237.017 0 0 -35.9627 0 0 
1555.64 0.0377667 -3.83194 -0.001888 -3.4771 5.34484e+17 2.65257e+13 1260 162.8 59008.3 0 0 -0.04184 0 0 -237.01 0 0 -35.9697 0 0 
1555.7 0.038094 -3.83161 -0.00188801 -3.47738 5.28199e+17 2.71592e+13 1260 162.8 59906.9 0 0 -0.04184 0 0 -237.003 0 0 -35.9768 0 0 
1555.75 0.0384262 -3.83128 -0.00188802 -3.47766 5.21889e+17 2.78061e+13 1260 162.8 60821.6 0 0 -0.04184 0 0 -236.996 0 0 -35.9841 0 0 
1555.81 0.0387636 -3.83094 -0.00188804 -3.47793 5.15554e+17 2.8467e+13 1260 162.8 61752.7 0 0 -0.04184 0 0 -236.988 0 0 -35.9916 0 0 
1555.86 0.0391061 -3.8306 -0.00188805 -3.47819 5.09196e+17 2.91424e+13 1260 162.8 62700.4 0 0 -0.04184 0 0 -236.981 0 0 -35.9992 0 0 
1555.92 0.0394538 -3.83025 -0.00188806 -3.47845 5.02816e+17 2.9833e+13 1260 162.8 63664.8 0 0 -0.04184 0 0 -236.973 0 0 -36.0071 0 0 
1555.97 0.039807 -3.8299 -0.00188808 -3.4787 4.96414e+17 3.05392e+13 1260 162.8 64646.1 0 0 -0.04184 0 0 -236.965 0 0 -36.0151 0 0 
1556.03 0.0401655 -3.82954 -0.00188809 -3.47895 4.89992e+17 3.12618e+13 1260 162.8 65644.5 0 0 -0.04184 0 0 -236.957 0 0 -36.0233 0 0 
1556.08 0.0405297 -3.82917 -0.0018881 -3.47919 4.83551e+17 3.20014e+13 1260 162.8 66660.3 0 0 -0.04184 0 0 -236.948 0 0 -36.0317 0 0 
1556.14 0.0408994 -3.8288 -0.00188812 -3.47942 4.77091e+17 3.27587e+13 1260 162.8 67693.5 0 0 -0.04184 0 0 -236.94 0 0 -36.0403 0 0 
1556.19 0.0412749 -3.82843 -0.00188813 -3.47965 4.70614e+17 3.35343e+13 1260 162.8 68744.3 0 0 -0.04184 0 0 -236.931 0 0 -36.0491 0 0 
1556.25 0.0416562 -3.82805 -0.00188814 -3.47987 4.64121e+17 3.43291e+13 1260 162.8 69813.1 0 0 -0.04184 0 0 -236.922 0 0 -36.0581 0 0 
1556.3 0.0420435 -3.82766 -0.00188816 -3.48009 4.57614e+17 3.51438e+13 1260 162.8 70899.8 0 0 -0.04184 0 0 -236.913 0 0 -36.0673 0 0 
1556.36 0.0424368 -3.82727 -0.00188817 -3.48031 4.51094e+17 3.59792e+13 1260 162.8 72004.8 0 0 -0.04184 0 0 -236.903 0 0 -36.0767 0 0 
1556.41 0.0428362 -3.82687 -0.00188819 -3.48052 4.44562e+17 3.68363e+13 1260 162.8 73128.3 0 0 -0.04184 0 0 -236.893 0 0 -36.0864 0 0 
1556.47 0.0432419 -3.82646 -0.0018882 -3.48072 4.38019e+17 3.77158e+13 1260 162.8 74270.3 0 0 -0.04184 0 0 -236.884 0 0 -36.0963 0 0 
1556.52 0.0436539 -3.82605 -0.00188822 -3.48092 4.31467e+17 3.86187e+13 1260 162.8 75431.1 0 0 -0.04184 0 0 -236.873 0 0 -36.1064 0 0 
1556.58 0.0440723 -3.82563 -0.00188823 -3.48112 4.24908e+17 3.9546e+13 1260 162.8 76611 0 0 -0.04184 0 0 -236.863 0 0 -36.1168 0 0 
1556.63 0.0444973 -3.82521 -0.00188825 -3.48131 4.18343e+17 4.04988e+13 1260 162.8 77810 0 0 -0.04184 0 0 -236.852 0 0 -36.1274 0 0 
1556.69 0.0449289 -3.82477 -0.00188826 -3.48149 4.11774e+17 4.14781e+13 1260 162.8 79028.3 0 0 -0.04184 0 0 -236.842 0 0 -36.1383 0 0 
1556.74 0.0453673 -3.82434 -0.00188828 -3.48167 4.05202e+17 4.2485e+13 1260 162.8 80266.2 0 0 -0.04184 0 0 -236.83 0 0 -36.1495 0 0 
1556.8 0.0458126 -3.82389 -0.00188829 -3.48185 3.98629e+17 4.35207e+13 1260 162.8 81523.9 0 0 -0.04184 0 0 -236.819 0 0 -36.1609 0 0 
1556.85 0.0462648 -3.82344 -0.00188831 -3.48202 3.92057e+17 4.45866e+13 1260 162.8 82801.5 0 0 -0.04184 0 0 -236.807 0 0 -36.1726 0 0 
1556.91 0.0467242 -3.82298 -0.00188833 -3.48219 3.85487e+17 4.56838e+13 1260 162.8 84099.1 0 0 -0.04184 0 0 -236.795 0 0 -36.1845 0 0 
1556.96 0.0471907 -3.82251 -0.00188834 -3.48236 3.78922e+17 4.68138e+13 1260 162.8 85417.1 0 0 -0.04184 0 0 -236.783 0 0 -36.1968 0 0 
1557.02 0.0476645 -3.82204 -0.00188836 -3.48252 3.72363e+17 4.7978e+13 1260 162.8 86755.5 0 0 -0.04184 0 0 -236.77 0 0 -36.2094 0 0 
1557.07 0.0481458 -3.82156 -0.00188838 -3.48268 3.65812e+17 4.91779e+13 1260 162.8 88114.5 0 0 -0.04184 0 0 -236.758 0 0 -36.2223 0 0 
1557.13 0.0486346 -3.82107 -0.0018884 -3.48283 3.59271e+17 5.04151e+13 1260 162.8 89494.4 0 0 -0.04184 0 0 -236.744 0 0 -36.2355 0 0 
1557.18 0.0491311 -3.82057 -0.00188841 -3.48298 3.52742e+17 5.16913e+13 1260 162.8 90895.3 0 0 -0.04184 0 0 -236.731 0 0 -36.2491 0 0 
1557.24 0.0496353 -3.82007 -0.00188843 -3.48313 3.46227e+17 5.30083e+13 1260 162.8 92317.2 0 0 -0.04184 0 0 -236.717 0 0 -36.263 0 0 
