# ASCII 1D datafile generated by TiberCAD
# x LatticeTemp ThermalFlux_x ThermalFlux_y ThermalFlux_z HeatSource ThermCond_x ThermCond_y ThermCond_z 
-11.4058 306.254 -274983 0 0 2.20228e+10 150 150 150 
-11.2528 306.255 -271603 0 0 2.21887e+10 150 150 150 
-11.1014 306.255 -268230 0 0 2.23542e+10 150 150 150 
-10.9515 306.255 -264866 0 0 2.25194e+10 150 150 150 
-10.8031 306.255 -261512 0 0 2.26842e+10 150 150 150 
-10.6561 306.256 -258166 0 0 2.28486e+10 150 150 150 
-10.5106 306.256 -254829 0 0 2.30127e+10 150 150 150 
-10.3665 306.256 -251502 0 0 2.31763e+10 150 150 150 
-10.2239 306.256 -248185 0 0 2.33394e+10 150 150 150 
-10.0827 306.257 -244878 0 0 2.35022e+10 150 150 150 
-9.94287 306.257 -241580 0 0 2.36645e+10 150 150 150 
-9.80443 306.257 -238293 0 0 2.38263e+10 150 150 150 
-9.66738 306.257 -235017 0 0 2.39877e+10 150 150 150 
-9.53168 306.257 -231751 0 0 2.41486e+10 150 150 150 
-9.39732 306.258 -228496 0 0 2.4309e+10 150 150 150 
-9.2643 306.258 -225251 0 0 2.44689e+10 150 150 150 
-9.1326 306.258 -222018 0 0 2.46283e+10 150 150 150 
-9.0022 306.258 -218797 0 0 2.47872e+10 150 150 150 
-8.8731 306.258 -215586 0 0 2.49456e+10 150 150 150 
-8.74528 306.259 -212388 0 0 2.51035e+10 150 150 150 
-8.61872 306.259 -209201 0 0 2.52608e+10 150 150 150 
-8.49343 306.259 -206026 0 0 2.54176e+10 150 150 150 
-8.36937 306.259 -202863 0 0 2.55738e+10 150 150 150 
-8.24654 306.259 -199712 0 0 2.57295e+10 150 150 150 
-8.12493 306.26 -196574 0 0 2.58846e+10 150 150 150 
-8.00453 306.26 -193448 0 0 2.60391e+10 150 150 150 
-7.88532 306.26 -190335 0 0 2.6193e+10 150 150 150 
-7.76729 306.26 -187234 0 0 2.63464e+10 150 150 150 
-7.65044 306.26 -184147 0 0 2.64991e+10 150 150 150 
-7.53474 306.26 -181072 0 0 2.66513e+10 150 150 150 
-7.42019 306.26 -178010 0 0 2.68028e+10 150 150 150 
-7.30678 306.261 -174962 0 0 2.69538e+10 150 150 150 
-7.19449 306.261 -171927 0 0 2.71041e+10 150 150 150 
-7.08331 306.261 -168905 0 0 2.72537e+10 150 150 150 
-6.97324 306.261 -165897 0 0 2.74028e+10 150 150 150 
-6.86426 306.261 -162903 0 0 2.75512e+10 150 150 150 
-6.75636 306.261 -159922 0 0 2.7699e+10 150 150 150 
-6.64953 306.261 -156955 0 0 2.78461e+10 150 150 150 
-6.54376 306.261 -154002 0 0 2.79925e+10 150 150 150 
-6.43904 306.261 -151063 0 0 2.81383e+10 150 150 150 
-6.33535 306.262 -148138 0 0 2.82835e+10 150 150 150 
-6.2327 306.262 -145227 0 0 2.84279e+10 150 150 150 
-6.13106 306.262 -142331 0 0 2.85717e+10 150 150 150 
-6.03043 306.262 -139448 0 0 2.87149e+10 150 150 150 
-5.9308 306.262 -136580 0 0 2.88573e+10 150 150 150 
-5.83216 306.262 -133727 0 0 2.89991e+10 150 150 150 
-5.73449 306.262 -130888 0 0 2.91401e+10 150 150 150 
-5.63779 306.262 -128063 0 0 2.92805e+10 150 150 150 
-5.54206 306.262 -125253 0 0 2.94202e+10 150 150 150 
-5.44727 306.262 -122458 0 0 2.95592e+10 150 150 150 
-5.35342 306.262 -119677 0 0 2.96975e+10 150 150 150 
-5.2605 306.263 -116911 0 0 2.9835e+10 150 150 150 
-5.16851 306.263 -114160 0 0 2.99719e+10 150 150 150 
-5.07742 306.263 -111424 0 0 3.01081e+10 150 150 150 
-4.98724 306.263 -108703 0 0 3.02435e+10 150 150 150 
-4.89796 306.263 -105997 0 0 3.03782e+10 150 150 150 
-4.80956 306.263 -103305 0 0 3.05123e+10 150 150 150 
-4.72203 306.263 -100629 0 0 3.06455e+10 150 150 150 
-4.63538 306.263 -97967.5 0 0 3.07781e+10 150 150 150 
-4.54958 306.263 -95321.2 0 0 3.091e+10 150 150 150 
-4.46463 306.263 -92689.9 0 0 3.10411e+10 150 150 150 
-4.38053 306.263 -90073.8 0 0 3.11715e+10 150 150 150 
-4.29726 306.263 -87472.8 0 0 3.13012e+10 150 150 150 
-4.21482 306.263 -84886.9 0 0 3.14301e+10 150 150 150 
-4.13319 306.263 -82316.1 0 0 3.15583e+10 150 150 150 
-4.05237 306.263 -79760.5 0 0 3.16858e+10 150 150 150 
-3.97236 306.263 -77220.1 0 0 3.18125e+10 150 150 150 
-3.89314 306.263 -74694.9 0 0 3.19385e+10 150 150 150 
-3.8147 306.263 -72184.8 0 0 3.20638e+10 150 150 150 
-3.73704 306.263 -69690 0 0 3.21883e+10 150 150 150 
-3.66016 306.264 -67210.3 0 0 3.23121e+10 150 150 150 
-3.58403 306.264 -64745.8 0 0 3.24352e+10 150 150 150 
-3.50866 306.264 -62296.6 0 0 3.25575e+10 150 150 150 
-3.43404 306.264 -59862.5 0 0 3.26791e+10 150 150 150 
-3.36015 306.264 -57443.6 0 0 3.27999e+10 150 150 150 
-3.287 306.264 -55039.9 0 0 3.29201e+10 150 150 150 
-3.21458 306.264 -52651.3 0 0 3.30394e+10 150 150 150 
-3.14287 306.264 -50277.9 0 0 3.31581e+10 150 150 150 
-3.07188 306.264 -47919.6 0 0 3.3276e+10 150 150 150 
-3.00159 306.264 -45576.5 0 0 3.33931e+10 150 150 150 
-2.93199 306.264 -43248.4 0 0 3.35096e+10 150 150 150 
-2.86309 306.264 -40935.5 0 0 3.36253e+10 150 150 150 
-2.79487 306.264 -38637.6 0 0 3.37402e+10 150 150 150 
-2.72732 306.264 -36354.8 0 0 3.38544e+10 150 150 150 
-2.66045 306.264 -34087 0 0 3.39679e+10 150 150 150 
-2.59424 306.264 -31834.2 0 0 3.40807e+10 150 150 150 
-2.52868 306.264 -29596.3 0 0 3.41927e+10 150 150 150 
-2.46378 306.264 -27373.4 0 0 3.4304e+10 150 150 150 
-2.39952 306.264 -25165.5 0 0 3.44146e+10 150 150 150 
-2.33589 306.264 -22972.4 0 0 3.45244e+10 150 150 150 
-2.2729 306.264 -20794.2 0 0 3.46335e+10 150 150 150 
-2.21053 306.264 -18630.7 0 0 3.47419e+10 150 150 150 
-2.14878 306.264 -16482.1 0 0 3.48495e+10 150 150 150 
-2.08765 306.264 -14348.2 0 0 3.49565e+10 150 150 150 
-2.02712 306.264 -12229.1 0 0 3.50627e+10 150 150 150 
-1.96719 306.264 -10124.6 0 0 3.51682e+10 150 150 150 
-1.90785 306.264 -8034.7 0 0 3.52729e+10 150 150 150 
-1.8491 306.264 -5959.43 0 0 3.5377e+10 150 150 150 
-1.79094 306.264 -3898.7 0 0 3.54803e+10 150 150 150 
-1.73335 306.264 -1852.48 0 0 3.55829e+10 150 150 150 
-1.67633 306.264 179.282 0 0 3.56849e+10 150 150 150 
-1.61988 306.264 2196.63 0 0 3.57861e+10 150 150 150 
-1.56399 306.264 4199.61 0 0 3.58866e+10 150 150 150 
-1.50865 306.264 6188.26 0 0 3.59864e+10 150 150 150 
-1.45386 306.264 8162.64 0 0 3.60854e+10 150 150 150 
-1.39962 306.264 10122.8 0 0 3.61838e+10 150 150 150 
-1.34591 306.264 12068.8 0 0 3.62815e+10 150 150 150 
-1.29273 306.264 14000.7 0 0 3.63785e+10 150 150 150 
-1.24009 306.264 15918.4 0 0 3.64748e+10 150 150 150 
-1.18796 306.264 17822.2 0 0 3.65704e+10 150 150 150 
-1.13635 306.264 19712 0 0 3.66653e+10 150 150 150 
-1.08526 306.264 21587.9 0 0 3.67596e+10 150 150 150 
-1.03467 306.264 23450 0 0 3.68531e+10 150 150 150 
-0.984577 306.264 25298.2 0 0 3.6946e+10 150 150 150 
-0.934986 306.264 27132.8 0 0 3.70381e+10 150 150 150 
-0.885886 306.264 28953.6 0 0 3.71297e+10 150 150 150 
-0.837273 306.264 30760.8 0 0 3.72205e+10 150 150 150 
-0.789142 306.264 32554.4 0 0 3.73107e+10 150 150 150 
-0.741489 306.264 34334.6 0 0 3.74001e+10 150 150 150 
-0.694308 306.264 36101.2 0 0 3.7489e+10 150 150 150 
-0.647595 306.264 37854.5 0 0 3.75771e+10 150 150 150 
-0.601346 306.264 39594.5 0 0 3.76646e+10 150 150 150 
-0.555555 306.264 41321.2 0 0 3.77515e+10 150 150 150 
-0.510218 306.264 43034.7 0 0 3.78377e+10 150 150 150 
-0.46533 306.264 44735.1 0 0 3.79232e+10 150 150 150 
-0.420888 306.264 46422.4 0 0 3.80081e+10 150 150 150 
-0.376887 306.264 48096.7 0 0 3.80924e+10 150 150 150 
-0.333322 306.264 49758 0 0 3.8176e+10 150 150 150 
-0.290189 306.264 51406.5 0 0 3.82589e+10 150 150 150 
-0.247484 306.264 53042.1 0 0 3.83413e+10 150 150 150 
-0.205202 306.264 54665 0 0 3.8423e+10 150 150 150 
-0.163339 306.264 56275.2 0 0 3.8504e+10 150 150 150 
-0.121892 306.264 57872.8 0 0 3.85844e+10 150 150 150 
-0.0808559 306.264 59459.9 0 0 3.86599e+10 150 150 150 
-0.0402268 306.264 61359.3 0 0 3.88826e+10 150 150 150 
0 306.264 62467.3 0 0 1.6754e+11 150 150 150 
0 306.264 68531.3 0 0 1.68849e+11 150 150 150 
0.0402268 306.264 71482.4 0 0 1.23378e+11 150 150 150 
0.0808559 306.264 76945.1 0 0 1.22749e+11 150 150 150 
0.121892 306.264 81973.1 0 0 1.22029e+11 150 150 150 
0.163339 306.264 87015.5 0 0 1.21289e+11 150 150 150 
0.205202 306.264 92077.4 0 0 1.20545e+11 150 150 150 
0.247484 306.263 97158.4 0 0 1.19798e+11 150 150 150 
0.290189 306.263 102258 0 0 1.19047e+11 150 150 150 
0.333322 306.263 107377 0 0 1.18293e+11 150 150 150 
0.376887 306.263 112514 0 0 1.17535e+11 150 150 150 
0.420888 306.263 117669 0 0 1.16774e+11 150 150 150 
0.46533 306.263 122841 0 0 1.1601e+11 150 150 150 
0.510218 306.263 128031 0 0 1.15243e+11 150 150 150 
0.555555 306.263 133239 0 0 1.14473e+11 150 150 150 
0.601346 306.263 138463 0 0 1.13699e+11 150 150 150 
0.647595 306.263 143703 0 0 1.12922e+11 150 150 150 
0.694308 306.263 148960 0 0 1.12142e+11 150 150 150 
0.741489 306.263 154232 0 0 1.1136e+11 150 150 150 
0.789142 306.263 159520 0 0 1.10574e+11 150 150 150 
0.837273 306.263 164823 0 0 1.09785e+11 150 150 150 
0.885886 306.263 170141 0 0 1.08993e+11 150 150 150 
0.934986 306.263 175473 0 0 1.08199e+11 150 150 150 
0.984577 306.263 180819 0 0 1.07401e+11 150 150 150 
1.03467 306.263 186178 0 0 1.06601e+11 150 150 150 
1.08526 306.263 191551 0 0 1.05799e+11 150 150 150 
1.13635 306.263 196936 0 0 1.04993e+11 150 150 150 
1.18796 306.263 202334 0 0 1.04185e+11 150 150 150 
1.24009 306.262 207743 0 0 1.03375e+11 150 150 150 
1.29273 306.262 213164 0 0 1.02562e+11 150 150 150 
1.34591 306.262 218596 0 0 1.01747e+11 150 150 150 
1.39962 306.262 224038 0 0 1.00929e+11 150 150 150 
1.45386 306.262 229491 0 0 1.00109e+11 150 150 150 
1.50865 306.262 234953 0 0 9.92869e+10 150 150 150 
1.56399 306.262 240425 0 0 9.84626e+10 150 150 150 
1.61988 306.262 245905 0 0 9.76362e+10 150 150 150 
1.67633 306.262 251393 0 0 9.68078e+10 150 150 150 
1.73335 306.262 256889 0 0 9.59775e+10 150 150 150 
1.79094 306.262 262392 0 0 9.51453e+10 150 150 150 
1.8491 306.261 267902 0 0 9.43113e+10 150 150 150 
1.90785 306.261 273418 0 0 9.34756e+10 150 150 150 
1.96719 306.261 278939 0 0 9.26383e+10 150 150 150 
2.02712 306.261 284466 0 0 9.17994e+10 150 150 150 
2.08765 306.261 289997 0 0 9.0959e+10 150 150 150 
2.14878 306.261 295532 0 0 9.01172e+10 150 150 150 
2.21053 306.261 301071 0 0 8.92741e+10 150 150 150 
2.2729 306.261 306612 0 0 8.84297e+10 150 150 150 
2.33589 306.261 312156 0 0 8.75842e+10 150 150 150 
2.39952 306.26 317701 0 0 8.67376e+10 150 150 150 
2.46378 306.26 323247 0 0 8.589e+10 150 150 150 
2.52868 306.26 328794 0 0 8.50415e+10 150 150 150 
2.59424 306.26 334341 0 0 8.41923e+10 150 150 150 
2.66045 306.26 339887 0 0 8.33423e+10 150 150 150 
2.72732 306.26 345432 0 0 8.24917e+10 150 150 150 
2.79487 306.26 350975 0 0 8.16406e+10 150 150 150 
2.86309 306.259 356516 0 0 8.0789e+10 150 150 150 
2.93199 306.259 362053 0 0 7.99372e+10 150 150 150 
3.00159 306.259 367586 0 0 7.90851e+10 150 150 150 
3.07188 306.259 373115 0 0 7.82328e+10 150 150 150 
3.14287 306.259 378639 0 0 7.73805e+10 150 150 150 
3.21458 306.259 384157 0 0 7.65283e+10 150 150 150 
3.287 306.258 389668 0 0 7.56763e+10 150 150 150 
3.36015 306.258 395173 0 0 7.48246e+10 150 150 150 
3.43404 306.258 400669 0 0 7.39732e+10 150 150 150 
3.50866 306.258 406157 0 0 7.31223e+10 150 150 150 
3.58403 306.258 411637 0 0 7.22721e+10 150 150 150 
3.66016 306.257 417106 0 0 7.14225e+10 150 150 150 
3.73704 306.257 422564 0 0 7.05737e+10 150 150 150 
3.8147 306.257 428012 0 0 6.97259e+10 150 150 150 
3.89314 306.257 433448 0 0 6.88791e+10 150 150 150 
3.97236 306.256 438871 0 0 6.80335e+10 150 150 150 
4.05237 306.256 444280 0 0 6.71892e+10 150 150 150 
4.13319 306.256 449676 0 0 6.63462e+10 150 150 150 
4.21482 306.256 455057 0 0 6.55047e+10 150 150 150 
4.29726 306.255 460423 0 0 6.46648e+10 150 150 150 
4.38053 306.255 465772 0 0 6.38267e+10 150 150 150 
4.46463 306.255 471105 0 0 6.29904e+10 150 150 150 
4.54958 306.255 476420 0 0 6.21561e+10 150 150 150 
4.63538 306.254 481717 0 0 6.13239e+10 150 150 150 
4.72203 306.254 486995 0 0 6.04938e+10 150 150 150 
4.80956 306.254 492253 0 0 5.96661e+10 150 150 150 
4.89796 306.254 497491 0 0 5.88409e+10 150 150 150 
4.98724 306.253 502707 0 0 5.80181e+10 150 150 150 
5.07742 306.253 507902 0 0 5.71981e+10 150 150 150 
5.16851 306.253 513075 0 0 5.63809e+10 150 150 150 
5.2605 306.252 518224 0 0 5.55666e+10 150 150 150 
5.35342 306.252 523349 0 0 5.47554e+10 150 150 150 
5.44727 306.252 528450 0 0 5.39473e+10 150 150 150 
5.54206 306.251 533525 0 0 5.31426e+10 150 150 150 
5.63779 306.251 538574 0 0 5.23412e+10 150 150 150 
5.73449 306.251 543596 0 0 5.15434e+10 150 150 150 
5.83216 306.25 548591 0 0 5.07492e+10 150 150 150 
5.9308 306.25 553558 0 0 4.99588e+10 150 150 150 
6.03043 306.25 558496 0 0 4.91723e+10 150 150 150 
6.13106 306.249 563405 0 0 4.83898e+10 150 150 150 
6.2327 306.249 568283 0 0 4.76114e+10 150 150 150 
6.33535 306.248 573131 0 0 4.68373e+10 150 150 150 
6.43904 306.248 577947 0 0 4.60676e+10 150 150 150 
6.54376 306.248 582731 0 0 4.53023e+10 150 150 150 
6.64953 306.247 587482 0 0 4.45417e+10 150 150 150 
6.75636 306.247 592200 0 0 4.37857e+10 150 150 150 
6.86426 306.246 596884 0 0 4.30346e+10 150 150 150 
6.97324 306.246 601533 0 0 4.22885e+10 150 150 150 
7.08331 306.245 606147 0 0 4.15474e+10 150 150 150 
7.19449 306.245 610724 0 0 4.08115e+10 150 150 150 
7.30678 306.245 615266 0 0 4.00809e+10 150 150 150 
7.42019 306.244 619770 0 0 3.93556e+10 150 150 150 
7.53474 306.244 624237 0 0 3.86359e+10 150 150 150 
7.65044 306.243 628665 0 0 3.79218e+10 150 150 150 
7.76729 306.243 633055 0 0 3.72133e+10 150 150 150 
7.88532 306.242 637406 0 0 3.65107e+10 150 150 150 
8.00453 306.242 641716 0 0 3.5814e+10 150 150 150 
8.12493 306.241 645986 0 0 3.51233e+10 150 150 150 
8.24654 306.241 650216 0 0 3.44388e+10 150 150 150 
8.36937 306.24 654404 0 0 3.37604e+10 150 150 150 
8.49343 306.239 658550 0 0 3.30883e+10 150 150 150 
8.61872 306.239 662654 0 0 3.24226e+10 150 150 150 
8.74528 306.238 666716 0 0 3.17634e+10 150 150 150 
8.8731 306.238 670734 0 0 3.11108e+10 150 150 150 
9.0022 306.237 674708 0 0 3.04648e+10 150 150 150 
9.1326 306.237 678639 0 0 2.98255e+10 150 150 150 
9.2643 306.236 682525 0 0 2.9193e+10 150 150 150 
9.39732 306.235 686366 0 0 2.85675e+10 150 150 150 
9.53168 306.235 690163 0 0 2.79489e+10 150 150 150 
9.66738 306.234 693914 0 0 2.73373e+10 150 150 150 
9.80443 306.234 697619 0 0 2.67328e+10 150 150 150 
9.94287 306.233 701278 0 0 2.61355e+10 150 150 150 
10.0827 306.232 704891 0 0 2.55454e+10 150 150 150 
10.2239 306.232 708457 0 0 2.49626e+10 150 150 150 
10.3665 306.231 711976 0 0 2.43872e+10 150 150 150 
10.5106 306.23 715448 0 0 2.38192e+10 150 150 150 
10.6561 306.23 718873 0 0 2.32586e+10 150 150 150 
10.8031 306.229 722250 0 0 2.27055e+10 150 150 150 
10.9515 306.228 725580 0 0 2.216e+10 150 150 150 
11.1014 306.227 728861 0 0 2.16221e+10 150 150 150 
11.2528 306.227 732095 0 0 2.10917e+10 150 150 150 
11.4058 306.226 735280 0 0 2.05691e+10 150 150 150 
11.5602 306.225 738418 0 0 2.00541e+10 150 150 150 
11.7163 306.224 741507 0 0 1.95469e+10 150 150 150 
11.8738 306.224 744547 0 0 1.90474e+10 150 150 150 
12.033 306.223 747540 0 0 1.85557e+10 150 150 150 
12.1938 306.222 750483 0 0 1.80718e+10 150 150 150 
12.3561 306.221 753379 0 0 1.75957e+10 150 150 150 
12.5201 306.22 756226 0 0 1.71274e+10 150 150 150 
12.6857 306.22 759024 0 0 1.66669e+10 150 150 150 
12.853 306.219 761774 0 0 1.62143e+10 150 150 150 
13.022 306.218 764476 0 0 1.57695e+10 150 150 150 
13.1927 306.217 767130 0 0 1.53325e+10 150 150 150 
13.365 306.216 769736 0 0 1.49033e+10 150 150 150 
13.5391 306.215 772293 0 0 1.4482e+10 150 150 150 
13.715 306.214 774803 0 0 1.40685e+10 150 150 150 
13.8926 306.213 777266 0 0 1.36627e+10 150 150 150 
14.0719 306.212 779681 0 0 1.32647e+10 150 150 150 
14.2531 306.211 782048 0 0 1.28744e+10 150 150 150 
14.4361 306.211 784369 0 0 1.24919e+10 150 150 150 
14.6209 306.21 786643 0 0 1.21171e+10 150 150 150 
14.8076 306.209 788871 0 0 1.17499e+10 150 150 150 
14.9962 306.208 791052 0 0 1.13903e+10 150 150 150 
15.1866 306.207 793187 0 0 1.10383e+10 150 150 150 
15.3789 306.206 795277 0 0 1.06938e+10 150 150 150 
15.5732 306.205 797322 0 0 1.03569e+10 150 150 150 
15.7694 306.203 799321 0 0 1.00273e+10 150 150 150 
15.9676 306.202 801277 0 0 9.70521e+09 150 150 150 
16.1678 306.201 803188 0 0 9.39041e+09 150 150 150 
16.3699 306.2 805055 0 0 9.0829e+09 150 150 150 
16.5741 306.199 806879 0 0 8.7826e+09 150 150 150 
16.7804 306.198 808660 0 0 8.48947e+09 150 150 150 
16.9887 306.197 810398 0 0 8.20342e+09 150 150 150 
17.1991 306.196 812095 0 0 7.9244e+09 150 150 150 
17.4115 306.195 813749 0 0 7.65233e+09 150 150 150 
17.6262 306.193 815363 0 0 7.38714e+09 150 150 150 
17.843 306.192 816936 0 0 7.12876e+09 150 150 150 
18.0619 306.191 818470 0 0 6.8771e+09 150 150 150 
18.283 306.19 819963 0 0 6.63209e+09 150 150 150 
18.5064 306.189 821418 0 0 6.39364e+09 150 150 150 
18.732 306.187 822834 0 0 6.16167e+09 150 150 150 
18.9598 306.186 824212 0 0 5.93609e+09 150 150 150 
19.19 306.185 825553 0 0 5.71682e+09 150 150 150 
19.4224 306.184 826857 0 0 5.50377e+09 150 150 150 
19.6572 306.182 828125 0 0 5.29684e+09 150 150 150 
19.8943 306.181 829357 0 0 5.09594e+09 150 150 150 
20.1338 306.18 830554 0 0 4.90098e+09 150 150 150 
20.3757 306.178 831716 0 0 4.71186e+09 150 150 150 
20.62 306.177 832845 0 0 4.52849e+09 150 150 150 
20.8668 306.176 833940 0 0 4.35076e+09 150 150 150 
21.116 306.174 835003 0 0 4.17858e+09 150 150 150 
21.3677 306.173 836034 0 0 4.01184e+09 150 150 150 
21.622 306.171 837033 0 0 3.85045e+09 150 150 150 
21.8788 306.17 838002 0 0 3.69431e+09 150 150 150 
22.1382 306.169 838941 0 0 3.5433e+09 150 150 150 
22.4001 306.167 839850 0 0 3.39734e+09 150 150 150 
22.6647 306.166 840730 0 0 3.2563e+09 150 150 150 
22.932 306.164 841582 0 0 3.1201e+09 150 150 150 
23.2019 306.163 842406 0 0 2.98863e+09 150 150 150 
23.4745 306.161 843204 0 0 2.86177e+09 150 150 150 
23.7499 306.16 843975 0 0 2.73944e+09 150 150 150 
24.028 306.158 844720 0 0 2.62152e+09 150 150 150 
24.3089 306.156 845441 0 0 2.50791e+09 150 150 150 
24.5926 306.155 846137 0 0 2.3985e+09 150 150 150 
24.8792 306.153 846809 0 0 2.29319e+09 150 150 150 
25.1686 306.152 847458 0 0 2.19189e+09 150 150 150 
25.4609 306.15 848084 0 0 2.09448e+09 150 150 150 
25.7562 306.148 848689 0 0 2.00086e+09 150 150 150 
26.0544 306.146 849272 0 0 1.91093e+09 150 150 150 
26.3556 306.145 849835 0 0 1.82459e+09 150 150 150 
26.6598 306.143 850377 0 0 1.74175e+09 150 150 150 
26.9671 306.141 850900 0 0 1.66229e+09 150 150 150 
27.2774 306.14 851404 0 0 1.58613e+09 150 150 150 
27.5908 306.138 851890 0 0 1.51316e+09 150 150 150 
27.9074 306.136 852358 0 0 1.4433e+09 150 150 150 
28.2272 306.134 852809 0 0 1.37644e+09 150 150 150 
28.5501 306.132 853243 0 0 1.31248e+09 150 150 150 
28.8763 306.13 853661 0 0 1.25135e+09 150 150 150 
29.2058 306.129 854064 0 0 1.19294e+09 150 150 150 
29.5386 306.127 854451 0 0 1.13717e+09 150 150 150 
29.8747 306.125 854824 0 0 1.08395e+09 150 150 150 
30.2141 306.123 855184 0 0 1.03318e+09 150 150 150 
30.557 306.121 855530 0 0 9.84799e+08 150 150 150 
30.9033 306.119 855863 0 0 9.38704e+08 150 150 150 
31.253 306.117 856183 0 0 8.9482e+08 150 150 150 
31.6063 306.115 856492 0 0 8.53063e+08 150 150 150 
31.9631 306.113 856789 0 0 8.13357e+08 150 150 150 
32.3235 306.111 857076 0 0 7.75623e+08 150 150 150 
32.6875 306.109 857352 0 0 7.39785e+08 150 150 150 
33.0551 306.107 857617 0 0 7.05769e+08 150 150 150 
33.4264 306.105 857873 0 0 6.73504e+08 150 150 150 
33.8015 306.102 858120 0 0 6.42918e+08 150 150 150 
34.1803 306.1 858358 0 0 6.13943e+08 150 150 150 
34.5629 306.098 858588 0 0 5.86512e+08 150 150 150 
34.9493 306.096 858810 0 0 5.6056e+08 150 150 150 
35.3396 306.094 859024 0 0 5.36023e+08 150 150 150 
35.7338 306.091 859230 0 0 5.12839e+08 150 150 150 
36.1319 306.089 859430 0 0 4.9095e+08 150 150 150 
36.5341 306.087 859623 0 0 4.70296e+08 150 150 150 
36.9402 306.084 859810 0 0 4.50822e+08 150 150 150 
37.3505 306.082 859992 0 0 4.32473e+08 150 150 150 
37.7648 306.08 860167 0 0 4.15195e+08 150 150 150 
38.1833 306.077 860338 0 0 3.98939e+08 150 150 150 
38.606 306.075 860503 0 0 3.83654e+08 150 150 150 
39.0329 306.072 860664 0 0 3.69294e+08 150 150 150 
39.4641 306.07 860820 0 0 3.55811e+08 150 150 150 
39.8996 306.067 860972 0 0 3.43162e+08 150 150 150 
40.3395 306.065 861121 0 0 3.31305e+08 150 150 150 
40.7838 306.062 861265 0 0 3.20197e+08 150 150 150 
41.2325 306.06 861407 0 0 3.098e+08 150 150 150 
41.6857 306.057 861545 0 0 3.00075e+08 150 150 150 
42.1435 306.055 861680 0 0 2.90986e+08 150 150 150 
42.6058 306.052 861813 0 0 2.82499e+08 150 150 150 
43.0728 306.049 861943 0 0 2.74579e+08 150 150 150 
43.5445 306.046 862071 0 0 2.67195e+08 150 150 150 
44.0209 306.044 862196 0 0 2.60315e+08 150 150 150 
44.502 306.041 862320 0 0 2.53912e+08 150 150 150 
44.988 306.038 862442 0 0 2.47956e+08 150 150 150 
45.4788 306.035 862562 0 0 2.42422e+08 150 150 150 
45.9746 306.033 862681 0 0 2.37283e+08 150 150 150 
46.4753 306.03 862799 0 0 2.32515e+08 150 150 150 
46.9811 306.027 862915 0 0 2.28096e+08 150 150 150 
47.4919 306.024 863031 0 0 2.24003e+08 150 150 150 
48.0078 306.021 863145 0 0 2.20216e+08 150 150 150 
48.5289 306.018 863259 0 0 2.16715e+08 150 150 150 
49.0552 306.015 863372 0 0 2.13481e+08 150 150 150 
49.5868 306.012 863485 0 0 2.10497e+08 150 150 150 
50.1237 306.009 863597 0 0 2.07746e+08 150 150 150 
50.6659 306.006 863709 0 0 2.05211e+08 150 150 150 
51.2137 306.002 863821 0 0 2.02879e+08 150 150 150 
51.7669 305.999 863933 0 0 2.00735e+08 150 150 150 
52.3256 305.996 864044 0 0 1.98765e+08 150 150 150 
52.8899 305.993 864156 0 0 1.96958e+08 150 150 150 
53.4599 305.989 864268 0 0 1.95301e+08 150 150 150 
54.0356 305.986 864380 0 0 1.93784e+08 150 150 150 
54.6171 305.983 864492 0 0 1.92395e+08 150 150 150 
55.2044 305.979 864605 0 0 1.91126e+08 150 150 150 
55.7976 305.976 864718 0 0 1.89968e+08 150 150 150 
56.3967 305.972 864831 0 0 1.88911e+08 150 150 150 
57.0018 305.969 864945 0 0 1.87948e+08 150 150 150 
57.613 305.965 865060 0 0 1.87071e+08 150 150 150 
58.2303 305.962 865175 0 0 1.86274e+08 150 150 150 
58.8538 305.958 865291 0 0 1.8555e+08 150 150 150 
59.4835 305.955 865408 0 0 1.84893e+08 150 150 150 
60.1195 305.951 865525 0 0 1.84297e+08 150 150 150 
60.7619 305.947 865643 0 0 1.83758e+08 150 150 150 
61.4108 305.944 865762 0 0 1.83271e+08 150 150 150 
62.0661 305.94 865882 0 0 1.8283e+08 150 150 150 
62.728 305.936 866003 0 0 1.82433e+08 150 150 150 
63.3965 305.932 866125 0 0 1.82075e+08 150 150 150 
64.0718 305.928 866248 0 0 1.81752e+08 150 150 150 
64.7538 305.924 866372 0 0 1.81463e+08 150 150 150 
65.4426 305.92 866497 0 0 1.81202e+08 150 150 150 
66.1383 305.916 866623 0 0 1.80969e+08 150 150 150 
66.841 305.912 866750 0 0 1.80759e+08 150 150 150 
67.5507 305.908 866878 0 0 1.80572e+08 150 150 150 
68.2676 305.904 867007 0 0 1.80405e+08 150 150 150 
68.9916 305.9 867138 0 0 1.80255e+08 150 150 150 
69.7229 305.896 867270 0 0 1.80122e+08 150 150 150 
70.4615 305.891 867403 0 0 1.80004e+08 150 150 150 
71.2075 305.887 867537 0 0 1.79898e+08 150 150 150 
71.9609 305.883 867673 0 0 1.79804e+08 150 150 150 
72.7219 305.878 867809 0 0 1.79721e+08 150 150 150 
73.4906 305.874 867948 0 0 1.79648e+08 150 150 150 
74.2669 305.869 868087 0 0 1.79583e+08 150 150 150 
75.051 305.865 868228 0 0 1.79525e+08 150 150 150 
75.843 305.86 868370 0 0 1.79475e+08 150 150 150 
