# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential Eg eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z CurrentDensity_x CurrentDensity_y CurrentDensity_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors NetRecombination SRHRecombination AugerRecombination OpticalGeneration 
2.00437 0.897183 -0.221629 0.498254 -0.000115734 1.3263 1.11881 5.44161e+12 9.99546e+15 1167.05 424.915 0.129748 0 0 0.174677 0 0 0.135698 0 0 0.0389793 0 0 0 9.99002e+15 -9.98912e+20 1.08814e+18 5.59745e+13 -1e+21 
2.04658 0.897184 -0.221629 0.49881 -0.00011549 1.3263 1.11881 5.55967e+12 9.99558e+15 1167.33 424.915 0.130359 0 0 0.174677 0 0 0.135023 0 0 0.0396548 0 0 0 9.99002e+15 -9.98888e+20 1.11175e+18 5.71922e+13 -1e+21 
2.08963 0.897184 -0.221628 0.499361 -0.000115237 1.3263 1.11881 5.67946e+12 9.9957e+15 1167.6 424.915 0.130983 0 0 0.174677 0 0 0.134333 0 0 0.0403439 0 0 0 9.99002e+15 -9.98864e+20 1.1357e+18 5.84278e+13 -1e+21 
2.13355 0.897185 -0.221628 0.499909 -0.000114975 1.3263 1.11881 5.80099e+12 9.99582e+15 1167.87 424.915 0.131621 0 0 0.174677 0 0 0.133631 0 0 0.0410467 0 0 0 9.99002e+15 -9.9884e+20 1.15999e+18 5.96815e+13 -1e+21 
2.17835 0.897185 -0.221627 0.500454 -0.000114702 1.3263 1.11881 5.92426e+12 9.99594e+15 1168.13 424.915 0.132272 0 0 0.174677 0 0 0.132914 0 0 0.0417636 0 0 0 9.99002e+15 -9.98815e+20 1.18464e+18 6.09533e+13 -1e+21 
2.22405 0.897186 -0.221627 0.500994 -0.000114419 1.3263 1.11881 6.04929e+12 9.99607e+15 1168.38 424.915 0.132937 0 0 0.174677 0 0 0.132182 0 0 0.0424949 0 0 0 9.99002e+15 -9.9879e+20 1.20964e+18 6.22435e+13 -1e+21 
2.27066 0.897186 -0.221626 0.501531 -0.000114126 1.3263 1.11881 6.17609e+12 9.99619e+15 1168.62 424.915 0.133616 0 0 0.174677 0 0 0.131437 0 0 0.0432408 0 0 0 9.99002e+15 -9.98765e+20 1.23499e+18 6.3552e+13 -1e+21 
2.31821 0.897187 -0.221625 0.502064 -0.000113821 1.3263 1.11881 6.30465e+12 9.99632e+15 1168.85 424.915 0.13431 0 0 0.174677 0 0 0.130676 0 0 0.0440016 0 0 0 9.99001e+15 -9.98739e+20 1.26069e+18 6.4879e+13 -1e+21 
2.36671 0.897188 -0.221625 0.502594 -0.000113504 1.32629 1.11881 6.435e+12 9.99645e+15 1169.08 424.915 0.135019 0 0 0.174677 0 0 0.1299 0 0 0.0447777 0 0 0 9.99001e+15 -9.98713e+20 1.28675e+18 6.62245e+13 -1e+21 
2.41618 0.897188 -0.221624 0.50312 -0.000113176 1.32629 1.11881 6.56713e+12 9.99658e+15 1169.31 424.915 0.135743 0 0 0.174677 0 0 0.129108 0 0 0.0455693 0 0 0 9.99001e+15 -9.98687e+20 1.31316e+18 6.75885e+13 -1e+21 
2.46665 0.897189 -0.221623 0.503643 -0.000112835 1.32629 1.11881 6.70104e+12 9.99672e+15 1169.52 424.915 0.136482 0 0 0.174677 0 0 0.128301 0 0 0.0463768 0 0 0 9.99001e+15 -9.9866e+20 1.33994e+18 6.89712e+13 -1e+21 
2.51813 0.89719 -0.221623 0.504162 -0.000112481 1.32629 1.11881 6.83674e+12 9.99685e+15 1169.73 424.915 0.137236 0 0 0.174677 0 0 0.127477 0 0 0.0472005 0 0 0 9.99001e+15 -9.98633e+20 1.36706e+18 7.03725e+13 -1e+21 
2.57063 0.897191 -0.221622 0.504677 -0.000112114 1.32629 1.11881 6.97423e+12 9.99699e+15 1169.94 424.915 0.138006 0 0 0.174677 0 0 0.126637 0 0 0.0480406 0 0 0 9.99001e+15 -9.98605e+20 1.39455e+18 7.17925e+13 -1e+21 
2.6242 0.897191 -0.221621 0.505189 -0.000111732 1.32629 1.11881 7.11352e+12 9.99713e+15 1170.14 424.915 0.138793 0 0 0.174677 0 0 0.12578 0 0 0.0488975 0 0 0 9.99001e+15 -9.98578e+20 1.4224e+18 7.32311e+13 -1e+21 
2.67883 0.897192 -0.22162 0.505697 -0.000111336 1.32629 1.11881 7.25458e+12 9.99727e+15 1170.33 424.915 0.139596 0 0 0.174677 0 0 0.124906 0 0 0.0497716 0 0 0 9.99001e+15 -9.98549e+20 1.4506e+18 7.46884e+13 -1e+21 
2.73456 0.897193 -0.22162 0.506202 -0.000110925 1.32629 1.11881 7.39744e+12 9.99741e+15 1170.52 424.915 0.140415 0 0 0.174677 0 0 0.124014 0 0 0.0506632 0 0 0 9.99001e+15 -9.98521e+20 1.47916e+18 7.61644e+13 -1e+21 
2.79141 0.897194 -0.221619 0.506704 -0.000110498 1.32629 1.11881 7.54207e+12 9.99756e+15 1170.7 424.915 0.141252 0 0 0.174677 0 0 0.123105 0 0 0.0515727 0 0 0 9.99001e+15 -9.98492e+20 1.50807e+18 7.76589e+13 -1e+21 
2.8494 0.897194 -0.221618 0.507202 -0.000110055 1.32629 1.11881 7.68848e+12 9.9977e+15 1170.88 424.915 0.142106 0 0 0.174677 0 0 0.122177 0 0 0.0525003 0 0 0 9.99001e+15 -9.98463e+20 1.53734e+18 7.9172e+13 -1e+21 
2.90855 0.897195 -0.221617 0.507696 -0.000109594 1.32629 1.11881 7.83664e+12 9.99785e+15 1171.05 424.915 0.142978 0 0 0.174677 0 0 0.121231 0 0 0.0534465 0 0 0 9.99001e+15 -9.98433e+20 1.56696e+18 8.07035e+13 -1e+21 
2.96888 0.897196 -0.221616 0.508187 -0.000109116 1.32629 1.11881 7.98657e+12 9.998e+15 1171.22 424.915 0.143868 0 0 0.174677 0 0 0.120266 0 0 0.0544117 0 0 0 9.99001e+15 -9.98403e+20 1.59693e+18 8.22534e+13 -1e+21 
3.03043 0.897197 -0.221615 0.508674 -0.00010862 1.32629 1.11881 8.13823e+12 9.99815e+15 1171.39 424.915 0.144776 0 0 0.174677 0 0 0.119281 0 0 0.0553962 0 0 0 9.99001e+15 -9.98373e+20 1.62724e+18 8.38214e+13 -1e+21 
3.09321 0.897198 -0.221614 0.509157 -0.000108104 1.32628 1.11881 8.29162e+12 9.99831e+15 1171.55 424.915 0.145703 0 0 0.174677 0 0 0.118277 0 0 0.0564004 0 0 0 9.99001e+15 -9.98342e+20 1.65791e+18 8.54076e+13 -1e+21 
3.15725 0.897199 -0.221613 0.509638 -0.000107569 1.32628 1.11881 8.44671e+12 9.99846e+15 1171.7 424.915 0.146649 0 0 0.174677 0 0 0.117253 0 0 0.0574247 0 0 0 9.99001e+15 -9.98311e+20 1.68891e+18 8.70116e+13 -1e+21 
3.22257 0.8972 -0.221613 0.510114 -0.000107013 1.32628 1.11881 8.6035e+12 9.99862e+15 1171.85 424.915 0.147614 0 0 0.174677 0 0 0.116208 0 0 0.0584695 0 0 0 9.99001e+15 -9.9828e+20 1.72025e+18 8.86334e+13 -1e+21 
3.2892 0.897201 -0.221612 0.510587 -0.000106435 1.32628 1.11881 8.76195e+12 9.99878e+15 1172 424.915 0.148599 0 0 0.174677 0 0 0.115142 0 0 0.0595352 0 0 0 9.99001e+15 -9.98248e+20 1.75193e+18 9.02726e+13 -1e+21 
3.35717 0.897202 -0.221611 0.511056 -0.000105835 1.32628 1.11881 8.92204e+12 9.99894e+15 1172.15 424.915 0.149604 0 0 0.174677 0 0 0.114055 0 0 0.0606222 0 0 0 9.99001e+15 -9.98216e+20 1.78393e+18 9.19291e+13 -1e+21 
3.4265 0.897203 -0.221609 0.511521 -0.000105212 1.32628 1.11881 9.08375e+12 9.9991e+15 1172.29 424.915 0.15063 0 0 0.174677 0 0 0.112946 0 0 0.061731 0 0 0 9.99001e+15 -9.98184e+20 1.81625e+18 9.36025e+13 -1e+21 
3.49722 0.897204 -0.221608 0.511983 -0.000104565 1.32628 1.11881 9.24703e+12 9.99926e+15 1172.42 424.915 0.151677 0 0 0.174677 0 0 0.111815 0 0 0.062862 0 0 0 9.99001e+15 -9.98151e+20 1.84889e+18 9.52925e+13 -1e+21 
3.56936 0.897205 -0.221607 0.512441 -0.000103893 1.32628 1.11881 9.41187e+12 9.99942e+15 1172.56 424.915 0.152746 0 0 0.174677 0 0 0.110662 0 0 0.0640156 0 0 0 9.99001e+15 -9.98118e+20 1.88184e+18 9.69989e+13 -1e+21 
3.64294 0.897206 -0.221606 0.512895 -0.000103195 1.32628 1.11881 9.57822e+12 9.99959e+15 1172.69 424.915 0.153836 0 0 0.174677 0 0 0.109485 0 0 0.0651923 0 0 0 9.99001e+15 -9.98085e+20 1.91509e+18 9.87211e+13 -1e+21 
3.718 0.897207 -0.221605 0.513345 -0.000102469 1.32628 1.11881 9.74603e+12 9.99976e+15 1172.81 424.915 0.154948 0 0 0.174677 0 0 0.108285 0 0 0.0663926 0 0 0 9.99001e+15 -9.98051e+20 1.94863e+18 1.00459e+14 -1e+21 
3.79457 0.897209 -0.221604 0.513791 -0.000101716 1.32627 1.11881 9.91527e+12 9.99993e+15 1172.94 424.915 0.156083 0 0 0.174677 0 0 0.10706 0 0 0.0676169 0 0 0 9.99001e+15 -9.98017e+20 1.98246e+18 1.02212e+14 -1e+21 
3.87267 0.89721 -0.221603 0.514234 -0.000100933 1.32627 1.11881 1.00859e+13 1.00001e+16 1173.06 424.915 0.157242 0 0 0.174677 0 0 0.105812 0 0 0.0688656 0 0 0 9.99001e+15 -9.97983e+20 2.01656e+18 1.03979e+14 -1e+21 
3.95233 0.897211 -0.221601 0.514672 -0.000100119 1.32627 1.11881 1.02578e+13 1.00003e+16 1173.18 424.915 0.158423 0 0 0.174677 0 0 0.104538 0 0 0.0701394 0 0 0 9.99001e+15 -9.97949e+20 2.05093e+18 1.0576e+14 -1e+21 
4.03359 0.897212 -0.2216 0.515106 -9.92745e-05 1.32627 1.11881 1.0431e+13 1.00004e+16 1173.29 424.915 0.159629 0 0 0.174677 0 0 0.103239 0 0 0.0714387 0 0 0 9.99001e+15 -9.97914e+20 2.08555e+18 1.07555e+14 -1e+21 
4.11648 0.897214 -0.221599 0.515536 -9.83967e-05 1.32627 1.11881 1.06054e+13 1.00006e+16 1173.41 424.915 0.160859 0 0 0.174677 0 0 0.101913 0 0 0.072764 0 0 0 9.99001e+15 -9.97879e+20 2.12041e+18 1.09362e+14 -1e+21 
4.20104 0.897215 -0.221597 0.515962 -9.74846e-05 1.32627 1.11881 1.0781e+13 1.00008e+16 1173.52 424.915 0.162114 0 0 0.174677 0 0 0.100562 0 0 0.0741158 0 0 0 9.99001e+15 -9.97844e+20 2.15549e+18 1.11182e+14 -1e+21 
4.28729 0.897216 -0.221596 0.516383 -9.6537e-05 1.32627 1.11881 1.09576e+13 1.0001e+16 1173.62 424.915 0.163395 0 0 0.174677 0 0 0.0991827 0 0 0.0754946 0 0 0 9.99001e+15 -9.97809e+20 2.19079e+18 1.13013e+14 -1e+21 
4.37526 0.897218 -0.221595 0.5168 -9.55524e-05 1.32626 1.11881 1.11352e+13 1.00011e+16 1173.73 424.915 0.164702 0 0 0.174677 0 0 0.0977763 0 0 0.076901 0 0 0 9.99001e+15 -9.97774e+20 2.22629e+18 1.14854e+14 -1e+21 
4.465 0.897219 -0.221593 0.517213 -9.45294e-05 1.32626 1.11881 1.13137e+13 1.00013e+16 1173.83 424.915 0.166035 0 0 0.174677 0 0 0.0963417 0 0 0.0783356 0 0 0 9.99001e+15 -9.97738e+20 2.26197e+18 1.16706e+14 -1e+21 
4.55654 0.897221 -0.221592 0.517621 -9.34664e-05 1.32626 1.11881 1.1493e+13 1.00015e+16 1173.93 424.915 0.167395 0 0 0.174677 0 0 0.0948784 0 0 0.0797989 0 0 0 9.99001e+15 -9.97702e+20 2.29781e+18 1.18566e+14 -1e+21 
4.64992 0.897222 -0.22159 0.518024 -9.23618e-05 1.32626 1.11881 1.16731e+13 1.00017e+16 1174.03 424.915 0.168783 0 0 0.174677 0 0 0.0933858 0 0 0.0812915 0 0 0 9.99001e+15 -9.97666e+20 2.3338e+18 1.20434e+14 -1e+21 
4.74517 0.897224 -0.221588 0.518423 -9.12141e-05 1.32626 1.11881 1.18538e+13 1.00019e+16 1174.12 424.915 0.170198 0 0 0.174677 0 0 0.0918634 0 0 0.0828139 0 0 0 9.99001e+15 -9.9763e+20 2.36991e+18 1.22308e+14 -1e+21 
4.84232 0.897226 -0.221587 0.518817 -9.00213e-05 1.32626 1.11881 1.2035e+13 1.0002e+16 1174.22 424.915 0.171643 0 0 0.174677 0 0 0.0903105 0 0 0.0843668 0 0 0 9.99001e+15 -9.97594e+20 2.40612e+18 1.24189e+14 -1e+21 
4.94143 0.897227 -0.221585 0.519206 -8.87819e-05 1.32625 1.11881 1.22166e+13 1.00022e+16 1174.31 424.915 0.173116 0 0 0.174677 0 0 0.0887265 0 0 0.0859508 0 0 0 9.99001e+15 -9.97557e+20 2.44241e+18 1.26074e+14 -1e+21 
5.04252 0.897229 -0.221583 0.51959 -8.74939e-05 1.32625 1.11881 1.23985e+13 1.00024e+16 1174.4 424.915 0.174619 0 0 0.174677 0 0 0.0871108 0 0 0.0875665 0 0 0 9.99001e+15 -9.97521e+20 2.47876e+18 1.27962e+14 -1e+21 
5.14564 0.897231 -0.221581 0.519968 -8.61554e-05 1.32625 1.11881 1.25805e+13 1.00026e+16 1174.48 424.915 0.176153 0 0 0.174677 0 0 0.0854628 0 0 0.0892145 0 0 0 9.99001e+15 -9.97485e+20 2.51514e+18 1.29852e+14 -1e+21 
5.25083 0.897233 -0.22158 0.520342 -8.47644e-05 1.32625 1.11881 1.27625e+13 1.00028e+16 1174.57 424.915 0.177718 0 0 0.174677 0 0 0.0837818 0 0 0.0908955 0 0 0 9.99001e+15 -9.97448e+20 2.55153e+18 1.31742e+14 -1e+21 
5.35812 0.897235 -0.221578 0.520709 -8.33187e-05 1.32625 1.11881 1.29445e+13 1.0003e+16 1174.65 424.915 0.179314 0 0 0.174677 0 0 0.0820672 0 0 0.0926102 0 0 0 9.99001e+15 -9.97412e+20 2.58788e+18 1.33632e+14 -1e+21 
5.46757 0.897237 -0.221576 0.521072 -8.18163e-05 1.32625 1.11881 1.31261e+13 1.00031e+16 1174.74 424.915 0.180942 0 0 0.174677 0 0 0.0803182 0 0 0.0943591 0 0 0 9.99001e+15 -9.97376e+20 2.62418e+18 1.35519e+14 -1e+21 
5.57921 0.897239 -0.221574 0.521428 -8.02548e-05 1.32624 1.11881 1.33073e+13 1.00033e+16 1174.82 424.915 0.182604 0 0 0.174677 0 0 0.0785343 0 0 0.096143 0 0 0 9.99001e+15 -9.97339e+20 2.66039e+18 1.37402e+14 -1e+21 
5.69308 0.897241 -0.221572 0.521779 -7.86319e-05 1.32624 1.11881 1.34879e+13 1.00035e+16 1174.9 424.915 0.184299 0 0 0.174677 0 0 0.0767147 0 0 0.0979627 0 0 0 9.99001e+15 -9.97303e+20 2.69648e+18 1.39278e+14 -1e+21 
5.80924 0.897243 -0.221569 0.522123 -7.69452e-05 1.32624 1.11881 1.36676e+13 1.00037e+16 1174.97 424.915 0.186028 0 0 0.174677 0 0 0.0748586 0 0 0.0998187 0 0 0 9.99001e+15 -9.97267e+20 2.7324e+18 1.41147e+14 -1e+21 
5.92773 0.897245 -0.221567 0.522461 -7.51921e-05 1.32624 1.11881 1.38464e+13 1.00039e+16 1175.05 424.915 0.187792 0 0 0.174677 0 0 0.0729654 0 0 0.101712 0 0 0 9.99001e+15 -9.97232e+20 2.76812e+18 1.43005e+14 -1e+21 
6.0486 0.897248 -0.221565 0.522793 -7.33699e-05 1.32623 1.11881 1.4024e+13 1.0004e+16 1175.12 424.915 0.189591 0 0 0.174677 0 0 0.0710343 0 0 0.103643 0 0 0 9.99001e+15 -9.97196e+20 2.80361e+18 1.44851e+14 -1e+21 
6.17189 0.89725 -0.221563 0.523118 -7.14759e-05 1.32623 1.11881 1.42001e+13 1.00042e+16 1175.2 424.915 0.191427 0 0 0.174677 0 0 0.0690646 0 0 0.105613 0 0 0 9.99001e+15 -9.97161e+20 2.83881e+18 1.46683e+14 -1e+21 
6.29765 0.897252 -0.22156 0.523436 -6.95072e-05 1.32623 1.11881 1.43746e+13 1.00044e+16 1175.27 424.915 0.1933 0 0 0.174677 0 0 0.0670555 0 0 0.107622 0 0 0 9.99001e+15 -9.97126e+20 2.87368e+18 1.48498e+14 -1e+21 
6.42593 0.897255 -0.221558 0.523747 -6.74609e-05 1.32623 1.11881 1.45472e+13 1.00046e+16 1175.34 424.915 0.19521 0 0 0.174677 0 0 0.0650061 0 0 0.109671 0 0 0 9.99001e+15 -9.97092e+20 2.90817e+18 1.50293e+14 -1e+21 
6.55678 0.897257 -0.221555 0.524051 -6.53338e-05 1.32623 1.11881 1.47177e+13 1.00047e+16 1175.41 424.915 0.197159 0 0 0.174677 0 0 0.0629157 0 0 0.111762 0 0 0 9.99001e+15 -9.97058e+20 2.94223e+18 1.52067e+14 -1e+21 
6.69026 0.89726 -0.221552 0.524347 -6.31227e-05 1.32622 1.11881 1.48857e+13 1.00049e+16 1175.48 424.915 0.199148 0 0 0.174677 0 0 0.0607835 0 0 0.113894 0 0 0 9.99001e+15 -9.97024e+20 2.97581e+18 1.53816e+14 -1e+21 
6.82641 0.897263 -0.22155 0.524635 -6.08243e-05 1.32622 1.11881 1.50511e+13 1.00051e+16 1175.54 424.915 0.201176 0 0 0.174677 0 0 0.0586087 0 0 0.116069 0 0 0 9.99001e+15 -9.96991e+20 3.00885e+18 1.55537e+14 -1e+21 
6.9653 0.897266 -0.221547 0.524915 -5.84351e-05 1.32622 1.11881 1.52134e+13 1.00052e+16 1175.61 424.915 0.203246 0 0 0.174677 0 0 0.0563902 0 0 0.118287 0 0 0 9.99001e+15 -9.96959e+20 3.04129e+18 1.57227e+14 -1e+21 
7.10696 0.897268 -0.221544 0.525187 -5.59514e-05 1.32621 1.11881 1.53725e+13 1.00054e+16 1175.68 424.915 0.205357 0 0 0.174677 0 0 0.0541274 0 0 0.12055 0 0 0 9.99001e+15 -9.96927e+20 3.07307e+18 1.58882e+14 -1e+21 
7.25147 0.897271 -0.221541 0.52545 -5.33695e-05 1.32621 1.11881 1.55279e+13 1.00055e+16 1175.74 424.914 0.207511 0 0 0.174677 0 0 0.0518193 0 0 0.122858 0 0 0 9.99001e+15 -9.96896e+20 3.10413e+18 1.60501e+14 -1e+21 
7.39887 0.897274 -0.221538 0.525704 -5.06854e-05 1.32621 1.11881 1.56793e+13 1.00057e+16 1175.8 424.914 0.209708 0 0 0.174677 0 0 0.049465 0 0 0.125212 0 0 0 9.99001e+15 -9.96865e+20 3.13438e+18 1.62078e+14 -1e+21 
7.54923 0.897278 -0.221535 0.525949 -4.7895e-05 1.3262 1.11881 1.58264e+13 1.00058e+16 1175.87 424.914 0.211949 0 0 0.174677 0 0 0.0470636 0 0 0.127614 0 0 0 9.99001e+15 -9.96836e+20 3.16377e+18 1.63609e+14 -1e+21 
7.7026 0.897281 -0.221531 0.526184 -4.49942e-05 1.3262 1.11881 1.59687e+13 1.0006e+16 1175.93 424.914 0.214236 0 0 0.174677 0 0 0.0446141 0 0 0.130063 0 0 0 9.99001e+15 -9.96808e+20 3.19221e+18 1.65092e+14 -1e+21 
7.85905 0.897284 -0.221528 0.526408 -4.19784e-05 1.3262 1.11881 1.61059e+13 1.00061e+16 1175.99 424.914 0.216569 0 0 0.174677 0 0 0.0421155 0 0 0.132562 0 0 0 9.99001e+15 -9.9678e+20 3.21962e+18 1.66521e+14 -1e+21 
8.01864 0.897288 -0.221525 0.526622 -3.8843e-05 1.32619 1.11881 1.62376e+13 1.00062e+16 1176.05 424.914 0.218949 0 0 0.174677 0 0 0.039567 0 0 0.13511 0 0 0 9.99e+15 -9.96754e+20 3.24592e+18 1.67893e+14 -1e+21 
8.18142 0.897291 -0.221521 0.526825 -3.55834e-05 1.32619 1.11881 1.63632e+13 1.00064e+16 1176.11 424.914 0.221377 0 0 0.174677 0 0 0.0369674 0 0 0.13771 0 0 0 9.99e+15 -9.96729e+20 3.27102e+18 1.69202e+14 -1e+21 
8.34747 0.897295 -0.221517 0.527016 -3.21944e-05 1.32619 1.11881 1.64823e+13 1.00065e+16 1176.17 424.914 0.223855 0 0 0.174677 0 0 0.0343157 0 0 0.140362 0 0 0 9.99e+15 -9.96705e+20 3.29483e+18 1.70444e+14 -1e+21 
8.51685 0.897299 -0.221514 0.527195 -2.86709e-05 1.32618 1.11881 1.65945e+13 1.00066e+16 1176.22 424.914 0.226383 0 0 0.174677 0 0 0.031611 0 0 0.143066 0 0 0 9.99e+15 -9.96683e+20 3.31724e+18 1.71613e+14 -1e+21 
8.68962 0.897303 -0.22151 0.527362 -2.50076e-05 1.32618 1.11881 1.66991e+13 1.00067e+16 1176.28 424.914 0.228985 0 0 0.174677 0 0 0.0288521 0 0 0.145825 0 0 0 9.99e+15 -9.96662e+20 3.33815e+18 1.72704e+14 -1e+21 
8.86586 0.897307 -0.221506 0.527515 -2.11987e-05 1.32618 1.11881 1.67958e+13 1.00068e+16 1176.34 424.914 0.232107 0 0 0.174677 0 0 0.0260379 0 0 0.148639 0 0 0 9.99e+15 -9.96642e+20 3.35746e+18 1.73711e+14 -1e+21 
9.04563 0.897311 -0.221501 0.527654 -1.72385e-05 1.32617 1.11881 1.68838e+13 1.00069e+16 1176.4 424.914 0.245395 0 0 0.174677 0 0 0.0231674 0 0 0.15151 0 0 0 9.99e+15 -9.96625e+20 3.37505e+18 1.7463e+14 -1e+21 
9.229 0.897316 -0.221497 0.527779 -1.3121e-05 1.32617 1.11881 1.69624e+13 1.00071e+16 1176.45 424.914 0.485256 0 0 0.174677 0 0 0.0202394 0 0 0.154438 0 0 0 9.99e+15 -9.96609e+20 3.39075e+18 1.75454e+14 -1e+21 
9.41605 0.897329 -0.221483 0.527888 -8.84051e-06 1.32615 1.11881 1.70255e+13 1.00107e+16 1176.51 424.914 5.98803 0 0 0.174677 0 0 0.0172527 0 0 0.157425 0 0 0 9.99e+15 -9.96596e+20 3.40336e+18 1.76235e+14 -1e+21 
9.60685 0.897546 -0.221266 0.527982 -4.40882e-06 1.32594 1.11881 1.69447e+13 1.00932e+16 1176.55 424.914 138.817 0 0 0.174677 0 0 0.0142061 0 0 0.160471 0 0 0 9.98992e+15 -9.96613e+20 3.38722e+18 1.78292e+14 -1e+21 
9.80147 0.902778 -0.216034 0.528067 -2.82017e-07 1.3207 1.11881 1.38855e+13 1.23552e+16 1176.48 424.915 3811.1 0 0 0.174677 0 0 0.0110975 0 0 0.16358 0 0 0 9.98766e+15 -9.97224e+20 2.77617e+18 2.18586e+14 -1e+21 
10 1.05017 -0.0686405 0.528211 -2.55422e-07 1.17331 1.11881 4.66524e+10 3.60965e+18 1176.4 424.915 7424.38 0 0 0.174677 0 0 0.00951154 0 0 0.165166 0 0 0 7.30061e+15 -9.99928e+20 9.33049e+15 6.24881e+16 -1e+21 
10 1.05017 -0.0686405 0.528211 -2.55422e-07 1.17331 1.11881 4.66524e+10 3.60965e+18 106.217 73.1657 723.798 0 0 0.174677 0 0 0.00637456 0 0 0.168303 0 0 0 7.30061e+18 -9.95268e+20 4.66991e+18 6.24881e+16 -1e+21 
10.194 1.06421 -0.0545992 0.58248 -1.98112e-07 1.15927 1.11881 2.21147e+11 6.11038e+18 106.923 73.1657 327.314 0 0 0.174677 0 0 0.00485621 0 0 0.169821 0 0 0 6.11065e+18 -9.77014e+20 2.21368e+19 8.4881e+17 -1e+21 
10.3541 1.06421 -0.0545983 0.59423 -1.5987e-07 1.15927 1.11881 3.4837e+11 6.11057e+18 107.786 73.1657 0.0258191 0 0 0.174677 0 0 0.00236666 0 0 0.172311 0 0 0 6.11057e+18 -9.63791e+20 3.48718e+19 1.3372e+18 -1e+21 
10.4863 1.06421 -0.0545983 0.597023 -1.27888e-07 1.15927 1.11881 3.88127e+11 6.11057e+18 107.979 73.1657 0.00243874 0 0 0.174677 0 0 0.000330151 0 0 0.174347 0 0 0 6.11057e+18 -9.59659e+20 3.88515e+19 1.48981e+18 -1e+21 
10.5954 1.06421 -0.0545982 0.596184 -1.01208e-07 1.15927 1.11881 3.75728e+11 6.11057e+18 107.944 73.1657 0.00244795 0 0 0.174677 0 0 -0.0013483 0 0 0.176026 0 0 0 6.11057e+18 -9.60947e+20 3.76104e+19 1.44222e+18 -1e+21 
10.6854 1.06421 -0.0545982 0.593189 -7.89929e-08 1.15927 1.11881 3.34632e+11 6.11057e+18 107.785 73.1657 0.00245761 0 0 0.174677 0 0 -0.00273772 0 0 0.177415 0 0 0 6.11057e+18 -9.65219e+20 3.34967e+19 1.28447e+18 -1e+21 
10.7597 1.06421 -0.0545982 0.588544 -6.05249e-08 1.15927 1.11881 2.7959e+11 6.11057e+18 107.571 73.1657 0.00246562 0 0 0.174677 0 0 -0.0038905 0 0 0.178568 0 0 0 6.11057e+18 -9.7094e+20 2.7987e+19 1.07319e+18 -1e+21 
10.8211 1.06421 -0.0545982 0.582309 -4.51909e-08 1.15927 1.11881 2.19673e+11 6.11057e+18 107.247 73.1657 0.00247227 0 0 0.174677 0 0 -0.00484788 0 0 0.179525 0 0 0 6.11057e+18 -9.77167e+20 2.19893e+19 8.43207e+17 -1e+21 
10.8717 1.06421 -0.0545982 0.574159 -3.24723e-08 1.15927 1.11881 1.60274e+11 6.11057e+18 106.686 73.1657 0.00247779 0 0 0.174677 0 0 -0.00564314 0 0 0.18032 0 0 0 6.11057e+18 -9.83341e+20 1.60435e+19 6.15206e+17 -1e+21 
10.9135 1.06421 -0.0545982 0.563088 -2.19318e-08 1.15927 1.11881 1.04444e+11 6.11057e+18 105.486 73.1657 0.00248251 0 0 0.174677 0 0 -0.00630355 0 0 0.180981 0 0 0 6.11057e+18 -9.89144e+20 1.04548e+19 4.00903e+17 -1e+21 
10.948 1.06421 -0.0545982 0.545999 -1.32025e-08 1.15927 1.11881 5.39256e+10 6.11057e+18 101.46 73.1657 0.00249292 0 0 0.174677 0 0 -0.00685172 0 0 0.181529 0 0 0 6.11057e+18 -9.94395e+20 5.39796e+18 2.06991e+17 -1e+21 
10.9765 1.06421 -0.0545981 0.507165 -5.97731e-09 1.15927 1.11881 1.20068e+10 6.11057e+18 67.1889 73.1657 0.00250909 0 0 0.174677 0 0 -0.00730637 0 0 0.181984 0 0 0 6.11057e+18 -9.98752e+20 1.20188e+18 4.60874e+16 -1e+21 
11 1.06421 -0.0545981 0 0 1.15927 1.11881 36.2604 6.11057e+18 36.1083 73.1657 0.00251671 0 0 0.174677 0 0 -0.00749442 0 0 0.182172 0 0 0 6.11057e+18 -1e+21 0 -1.38197e-08 -1e+21 
